,Unnamed: 0,close,date,high,low,open,volume
0,0,15.5,2020-07-02,15.989999771118164,15.229999542236328,15.699999809265135,6873700.0
1,1,15.149999618530273,2020-07-01,16.290000915527347,15.100000381469727,15.460000038146973,10726300.0
2,2,15.489999771118164,2020-06-30,15.9399995803833,15.300000190734865,15.609999656677244,6597300.0
3,3,15.789999961853027,2020-06-29,15.800000190734865,14.5600004196167,14.949999809265135,9848700.0
4,4,14.6899995803833,2020-06-26,15.6899995803833,14.520000457763672,15.199999809265135,12944000.0
5,5,15.369999885559082,2020-06-25,15.9399995803833,15.0,15.550000190734865,11643900.0
6,6,15.970000267028807,2020-06-24,16.950000762939453,15.65999984741211,16.889999389648438,11383000.0
7,7,17.200000762939453,2020-06-23,17.329999923706055,16.790000915527347,17.200000762939453,8965300.0
8,8,17.209999084472653,2020-06-22,17.649999618530273,16.84000015258789,17.010000228881836,7819600.0
9,9,17.069999694824222,2020-06-19,18.71999931335449,16.889999389648438,18.63999938964844,29596900.0
10,10,18.21999931335449,2020-06-18,18.809999465942386,17.729999542236328,18.0,6106900.0
11,11,18.420000076293945,2020-06-17,19.190000534057614,18.420000076293945,19.020000457763672,8239500.0
12,12,19.5,2020-06-16,20.1200008392334,18.709999084472656,19.239999771118164,20473900.0
13,13,17.270000457763672,2020-06-15,17.610000610351562,16.430000305175778,16.65999984741211,9597100.0
14,14,17.6299991607666,2020-06-12,18.399999618530273,16.809999465942386,18.280000686645508,11205800.0
15,15,17.149999618530273,2020-06-11,18.559999465942386,17.010000228881836,17.649999618530273,15102700.0
16,16,19.540000915527344,2020-06-10,21.01000022888184,19.530000686645508,21.01000022888184,9855700.0
17,17,21.229999542236328,2020-06-09,22.920000076293945,20.959999084472656,22.84000015258789,11873100.0
18,18,23.559999465942386,2020-06-08,24.5,22.420000076293945,24.420000076293945,9285600.0
19,19,22.6200008392334,2020-06-05,24.940000534057614,21.709999084472656,23.459999084472656,13841700.0
20,20,21.32999992370605,2020-06-04,21.549999237060547,19.13999938964844,19.25,12941500.0
21,21,19.43000030517578,2020-06-03,19.700000762939453,18.200000762939453,18.200000762939453,12095600.0
22,22,17.780000686645508,2020-06-02,17.889999389648438,16.280000686645508,16.850000381469727,11738500.0
23,23,16.59000015258789,2020-06-01,17.489999771118164,16.100000381469727,16.200000762939453,11345600.0
24,24,16.129999160766598,2020-05-29,16.959999084472653,16.0,16.84000015258789,25117500.0
25,25,18.1200008392334,2020-05-28,19.850000381469727,17.860000610351562,19.68000030517578,12466400.0
26,26,19.63999938964844,2020-05-27,19.700000762939453,17.860000610351562,18.010000228881836,13666000.0
27,27,16.809999465942386,2020-05-26,17.120000839233402,16.379999160766598,16.520000457763672,10707600.0
28,28,15.65999984741211,2020-05-22,16.219999313354492,15.220000267028807,16.030000686645508,6082300.0
29,29,15.989999771118164,2020-05-21,16.260000228881836,15.010000228881836,15.119999885559082,9775500.0
30,30,15.100000381469727,2020-05-20,16.190000534057614,15.0,16.120000839233402,7560500.0
31,31,15.75,2020-05-19,16.520000457763672,15.460000038146973,16.5,6816300.0
32,32,16.610000610351562,2020-05-18,17.530000686645508,16.309999465942386,17.239999771118164,7625800.0
33,33,16.370000839233402,2020-05-15,16.979999542236328,15.020000457763672,15.300000190734865,7407500.0
34,34,15.609999656677244,2020-05-14,16.450000762939453,14.239999771118164,15.020000457763672,6009400.0
35,35,15.5,2020-05-13,16.09000015258789,15.15999984741211,16.040000915527347,4474500.0
36,36,16.15999984741211,2020-05-12,17.979999542236328,16.15999984741211,17.40999984741211,4446400.0
37,37,17.120000839233402,2020-05-11,17.75,16.819999694824222,17.75,5043800.0
38,38,18.030000686645508,2020-05-08,18.059999465942386,17.420000076293945,17.700000762939453,4060000.0
39,39,17.290000915527347,2020-05-07,18.030000686645508,17.280000686645508,17.350000381469727,3533600.0
40,40,17.139999389648438,2020-05-06,17.639999389648438,16.709999084472653,17.600000381469727,3883300.0
41,41,17.34000015258789,2020-05-05,18.700000762939453,17.209999084472653,18.549999237060547,3992700.0
42,42,17.860000610351562,2020-05-04,18.07999992370605,16.610000610351562,17.030000686645508,4080400.0
43,43,17.65999984741211,2020-05-01,18.31999969482422,17.280000686645508,18.049999237060547,4470700.0
44,44,18.780000686645508,2020-04-30,20.21999931335449,18.450000762939453,19.790000915527344,7197900.0
45,45,20.3799991607666,2020-04-29,21.84000015258789,19.899999618530273,21.649999618530273,6626200.0
46,46,20.6200008392334,2020-04-28,22.059999465942386,19.729999542236328,21.239999771118164,6973600.0
47,47,20.270000457763672,2020-04-27,20.559999465942386,17.84000015258789,18.100000381469727,5847700.0
48,48,17.84000015258789,2020-04-24,18.32999992370605,17.209999084472653,17.649999618530273,5659300.0
49,49,17.540000915527347,2020-04-23,17.709999084472656,16.09000015258789,16.209999084472653,5943000.0
50,50,16.319999694824222,2020-04-22,17.190000534057614,15.850000381469727,17.030000686645508,5183600.0
51,51,16.680000305175778,2020-04-21,17.229999542236328,16.180000305175778,16.5,5132400.0
52,52,17.399999618530273,2020-04-20,18.88999938964844,17.329999923706055,18.0,4530500.0
53,53,18.799999237060547,2020-04-17,19.350000381469727,17.799999237060547,18.75,5562000.0
54,54,17.149999618530273,2020-04-16,18.11000061035156,17.040000915527347,18.100000381469727,4225600.0
55,55,18.149999618530273,2020-04-15,18.899999618530273,17.34000015258789,18.549999237060547,6565900.0
56,56,20.049999237060547,2020-04-14,22.07999992370605,19.649999618530273,21.1200008392334,6238300.0
57,57,20.440000534057614,2020-04-13,21.989999771118164,19.61000061035156,21.399999618530273,6799100.0
58,58,21.31999969482422,2020-04-09,21.940000534057614,20.25,20.799999237060547,9866000.0
59,59,19.0,2020-04-08,20.350000381469727,18.25,18.3799991607666,8862700.0
60,60,18.040000915527344,2020-04-07,20.940000534057614,17.559999465942386,18.88999938964844,12243800.0
61,61,16.200000762939453,2020-04-06,16.469999313354492,13.90999984741211,14.18000030517578,8976800.0
62,62,13.050000190734865,2020-04-03,13.380000114440918,12.270000457763672,13.140000343322756,5436900.0
63,63,13.18000030517578,2020-04-02,14.5600004196167,12.760000228881836,13.210000038146973,6423900.0
64,64,13.289999961853027,2020-04-01,14.550000190734865,13.06999969482422,14.5,7272300.0
65,65,15.34000015258789,2020-03-31,16.569999694824222,15.06999969482422,15.699999809265135,4597700.0
66,66,15.779999732971193,2020-03-30,16.069999694824222,15.0,15.84000015258789,4721200.0
67,67,16.010000228881836,2020-03-27,16.84000015258789,15.56999969482422,16.84000015258789,6136900.0
68,68,17.93000030517578,2020-03-26,19.1299991607666,16.940000534057614,18.239999771118164,6003300.0
69,69,18.26000022888184,2020-03-25,19.8700008392334,16.610000610351562,18.700000762939453,4731600.0
70,70,18.559999465942386,2020-03-24,19.0,16.59000015258789,16.719999313354492,6327300.0
71,71,15.609999656677244,2020-03-23,18.06999969482422,15.06999969482422,17.719999313354492,5534600.0
72,72,17.860000610351562,2020-03-20,21.729999542236328,17.600000381469727,21.350000381469727,5974200.0
73,73,21.25,2020-03-19,22.26000022888184,18.38999938964844,19.34000015258789,5616300.0
74,74,19.76000022888184,2020-03-18,20.299999237060547,16.610000610351562,17.270000457763672,7752200.0
75,75,18.71999931335449,2020-03-17,18.739999771118164,14.0600004196167,17.149999618530273,11378500.0
76,76,17.190000534057614,2020-03-16,19.11000061035156,16.270000457763672,18.5,5521200.0
77,77,21.59000015258789,2020-03-13,22.1299991607666,20.18000030517578,21.450000762939453,8484300.0
78,78,19.8799991607666,2020-03-12,22.540000915527344,19.21999931335449,22.459999084472656,8191100.0
79,79,24.03000068664551,2020-03-11,26.420000076293945,23.8700008392334,26.420000076293945,7062400.0
80,80,27.11000061035156,2020-03-10,28.13999938964844,25.959999084472656,27.81999969482422,5614100.0
81,81,26.790000915527344,2020-03-09,27.309999465942386,25.51000022888184,26.649999618530273,5674200.0
82,82,,2020-03-09,,,,
83,83,29.040000915527344,2020-03-06,30.20000076293945,28.07999992370605,28.670000076293945,4643700.0
84,84,29.3700008392334,2020-03-05,31.959999084472656,29.18000030517578,31.459999084472656,6690000.0
85,85,32.880001068115234,2020-03-04,33.310001373291016,31.1299991607666,31.3799991607666,13691300.0
86,86,33.439998626708984,2020-03-03,35.790000915527344,33.080001831054695,34.59999847412109,4847800.0
87,87,34.419998168945305,2020-03-02,34.779998779296875,33.130001068115234,34.779998779296875,4442200.0
88,88,34.700000762939446,2020-02-28,35.59000015258789,33.630001068115234,34.029998779296875,5232000.0
89,89,35.040000915527344,2020-02-27,36.93999862670898,34.060001373291016,35.169998168945305,4868600.0
90,90,36.38000106811523,2020-02-26,37.75,36.060001373291016,37.02999877929688,3098100.0
91,91,36.79999923706055,2020-02-25,39.22999954223633,36.02999877929688,39.22999954223633,5139600.0
92,92,38.97000122070313,2020-02-24,39.59000015258789,38.7599983215332,38.91999816894531,3114900.0
93,93,40.540000915527344,2020-02-21,40.90999984741211,40.31999969482422,40.61999893188477,1517900.0
94,94,41.08000183105469,2020-02-20,41.310001373291016,40.27000045776367,40.5,2022100.0
95,95,40.52000045776367,2020-02-19,40.54999923706055,39.650001525878906,39.9900016784668,1746600.0
96,96,39.95000076293945,2020-02-18,40.43999862670898,39.52000045776367,40.04999923706055,2257400.0
97,97,40.27999877929688,2020-02-14,40.33000183105469,39.02999877929688,39.36999893188477,1546400.0
98,98,39.400001525878906,2020-02-13,39.45000076293945,38.29999923706055,39.45000076293945,2245000.0
99,99,39.72000122070313,2020-02-12,39.81999969482422,38.54999923706055,38.83000183105469,1886300.0
100,100,38.4900016784668,2020-02-11,38.5,37.459999084472656,38.060001373291016,1329500.0
101,101,37.900001525878906,2020-02-10,38.56999969482422,37.65999984741211,38.0,1577800.0
102,102,38.11999893188477,2020-02-07,39.54999923706055,37.91999816894531,39.38000106811523,1635700.0
103,103,39.790000915527344,2020-02-06,40.959999084472656,39.790000915527344,40.66999816894531,1875100.0
104,104,40.459999084472656,2020-02-05,40.72000122070313,38.56999969482422,38.70000076293945,3781100.0
105,105,38.29999923706055,2020-02-04,38.540000915527344,37.70000076293945,38.11999893188477,2313600.0
106,106,37.52000045776367,2020-02-03,38.11999893188477,36.7599983215332,37.0,2022500.0
107,107,36.86000061035156,2020-01-31,38.65999984741211,36.52999877929688,38.599998474121094,4457100.0
108,108,38.66999816894531,2020-01-30,38.81999969482422,37.7599983215332,37.88999938964844,2026600.0
109,109,38.52000045776367,2020-01-29,39.40999984741211,38.52000045776367,38.72999954223633,1651900.0
110,110,38.5099983215332,2020-01-28,38.65999984741211,37.86999893188477,38.63000106811523,2208000.0
111,111,38.27999877929688,2020-01-27,38.560001373291016,37.650001525878906,37.91999816894531,2665900.0
112,112,38.66999816894531,2020-01-24,39.47000122070313,38.560001373291016,39.47000122070313,2130700.0
113,113,39.34000015258789,2020-01-23,39.650001525878906,38.88000106811523,39.58000183105469,2543200.0
114,114,39.88000106811523,2020-01-22,40.4900016784668,39.77999877929688,39.79999923706055,1442500.0
115,115,39.68999862670898,2020-01-21,40.36000061035156,39.27000045776367,40.290000915527344,2781600.0
116,116,40.34000015258789,2020-01-17,40.650001525878906,40.22000122070313,40.52999877929688,3300500.0
117,117,40.4900016784668,2020-01-16,41.060001373291016,40.15999984741211,40.4900016784668,2028100.0
118,118,40.40999984741211,2020-01-15,41.38999938964844,40.38999938964844,41.18000030517578,3478000.0
119,119,41.5,2020-01-14,41.9900016784668,41.18999862670898,41.72999954223633,2332600.0
120,120,41.66999816894531,2020-01-13,42.02000045776367,40.97000122070313,41.650001525878906,2107200.0
121,121,41.75,2020-01-10,42.36000061035156,41.650001525878906,41.91999816894531,2088700.0
122,122,42.20000076293945,2020-01-09,42.650001525878906,41.34000015258789,41.59000015258789,3553800.0
123,123,42.13999938964844,2020-01-08,42.959999084472656,41.63000106811523,42.25,2783200.0
124,124,41.9900016784668,2020-01-07,43.36999893188477,41.47000122070313,41.540000915527344,5213200.0
125,125,40.97999954223633,2020-01-06,41.22999954223633,40.18000030517578,40.75,3717000.0
126,126,39.88000106811523,2020-01-03,40.79999923706055,39.31999969482422,39.40999984741211,3154100.0
127,127,40.11000061035156,2020-01-02,41.18999862670898,39.86999893188477,41.08000183105469,3593100.0
